dteday,season,year,month,hr,holiday,day,weather_situation,casual,registered,count_cr,Kategori,periode
2012-04-26,Summer,2012,Apr,4,0,Thursday,Misty,1,2,3,Weekdays,Malam
2012-04-26,Summer,2012,Apr,5,0,Thursday,Misty,0,17,17,Weekdays,Malam
2012-04-26,Summer,2012,Apr,6,0,Thursday,Misty,5,122,127,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,7,0,Thursday,Light_rainsnow,3,222,225,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,8,0,Thursday,Light_rainsnow,4,358,362,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,9,0,Thursday,Light_rainsnow,12,189,201,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,10,0,Thursday,Misty,14,125,139,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,11,0,Thursday,Misty,16,135,151,Weekdays,Pagi
2012-04-26,Summer,2012,Apr,12,0,Thursday,Misty,24,180,204,Weekdays,Siang
2012-04-26,Summer,2012,Apr,13,0,Thursday,Misty,19,178,197,Weekdays,Siang
2012-04-26,Summer,2012,Apr,14,0,Thursday,Misty,37,132,169,Weekdays,Siang
2012-04-26,Summer,2012,Apr,15,0,Thursday,Misty,39,165,204,Weekdays,Siang
2012-04-26,Summer,2012,Apr,16,0,Thursday,Misty,37,281,318,Weekdays,Sore
2012-04-26,Summer,2012,Apr,17,0,Thursday,Clear,49,565,614,Weekdays,Sore
2012-04-26,Summer,2012,Apr,18,0,Thursday,Misty,75,589,664,Weekdays,Sore
2012-04-26,Summer,2012,Apr,19,0,Thursday,Misty,57,407,464,Weekdays,Malam
2012-04-26,Summer,2012,Apr,20,0,Thursday,Clear,23,314,337,Weekdays,Malam
2012-04-26,Summer,2012,Apr,21,0,Thursday,Clear,28,222,250,Weekdays,Malam
2012-04-26,Summer,2012,Apr,22,0,Thursday,Clear,20,163,183,Weekdays,Malam
2012-04-26,Summer,2012,Apr,23,0,Thursday,Clear,6,106,112,Weekdays,Malam
2012-04-27,Summer,2012,Apr,0,0,Friday,Clear,12,61,73,Weekdays,Malam
2012-04-27,Summer,2012,Apr,1,0,Friday,Clear,3,32,35,Weekdays,Malam
2012-04-27,Summer,2012,Apr,2,0,Friday,Clear,4,18,22,Weekdays,Malam
2012-04-27,Summer,2012,Apr,3,0,Friday,Clear,1,2,3,Weekdays,Malam
2012-04-27,Summer,2012,Apr,4,0,Friday,Clear,0,6,6,Weekdays,Malam
2012-04-27,Summer,2012,Apr,5,0,Friday,Clear,0,19,19,Weekdays,Malam
2012-04-27,Summer,2012,Apr,6,0,Friday,Clear,5,115,120,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,7,0,Friday,Clear,10,305,315,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,8,0,Friday,Clear,17,575,592,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,9,0,Friday,Clear,42,292,334,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,10,0,Friday,Clear,64,172,236,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,11,0,Friday,Clear,47,186,233,Weekdays,Pagi
2012-04-27,Summer,2012,Apr,12,0,Friday,Clear,63,244,307,Weekdays,Siang
2012-04-27,Summer,2012,Apr,13,0,Friday,Clear,94,212,306,Weekdays,Siang
2012-04-27,Summer,2012,Apr,14,0,Friday,Clear,94,206,300,Weekdays,Siang
2012-04-27,Summer,2012,Apr,15,0,Friday,Clear,101,223,324,Weekdays,Siang
2012-04-27,Summer,2012,Apr,16,0,Friday,Clear,105,335,440,Weekdays,Sore
2012-04-27,Summer,2012,Apr,17,0,Friday,Clear,89,613,702,Weekdays,Sore
2012-04-27,Summer,2012,Apr,18,0,Friday,Clear,94,560,654,Weekdays,Sore
2012-04-27,Summer,2012,Apr,19,0,Friday,Clear,62,379,441,Weekdays,Malam
2012-04-27,Summer,2012,Apr,20,0,Friday,Clear,49,240,289,Weekdays,Malam
2012-04-27,Summer,2012,Apr,21,0,Friday,Clear,23,185,208,Weekdays,Malam
2012-04-27,Summer,2012,Apr,22,0,Friday,Clear,24,134,158,Weekdays,Malam
2012-04-27,Summer,2012,Apr,23,0,Friday,Clear,11,105,116,Weekdays,Malam
2012-04-28,Summer,2012,Apr,0,0,Saturday,Clear,4,99,103,Weekend,Malam
2012-04-28,Summer,2012,Apr,1,0,Saturday,Clear,7,60,67,Weekend,Malam
2012-04-28,Summer,2012,Apr,2,0,Saturday,Clear,8,49,57,Weekend,Malam
2012-04-28,Summer,2012,Apr,3,0,Saturday,Clear,3,23,26,Weekend,Malam
2012-04-28,Summer,2012,Apr,4,0,Saturday,Clear,0,2,2,Weekend,Malam
2012-04-28,Summer,2012,Apr,5,0,Saturday,Clear,2,3,5,Weekend,Malam
2012-04-28,Summer,2012,Apr,6,0,Saturday,Clear,10,18,28,Weekend,Pagi
2012-04-28,Summer,2012,Apr,7,0,Saturday,Clear,10,45,55,Weekend,Pagi
2012-04-28,Summer,2012,Apr,8,0,Saturday,Clear,24,134,158,Weekend,Pagi
2012-04-28,Summer,2012,Apr,9,0,Saturday,Misty,45,169,214,Weekend,Pagi
2012-04-28,Summer,2012,Apr,10,0,Saturday,Misty,60,231,291,Weekend,Pagi
2012-04-28,Summer,2012,Apr,11,0,Saturday,Misty,96,262,358,Weekend,Pagi
2012-04-28,Summer,2012,Apr,12,0,Saturday,Misty,105,276,381,Weekend,Siang
2012-04-28,Summer,2012,Apr,13,0,Saturday,Misty,120,269,389,Weekend,Siang
2012-04-28,Summer,2012,Apr,14,0,Saturday,Clear,147,293,440,Weekend,Siang
2012-04-28,Summer,2012,Apr,15,0,Saturday,Clear,148,260,408,Weekend,Siang
2012-04-28,Summer,2012,Apr,16,0,Saturday,Misty,132,244,376,Weekend,Sore
2012-04-28,Summer,2012,Apr,17,0,Saturday,Misty,98,224,322,Weekend,Sore
2012-04-28,Summer,2012,Apr,18,0,Saturday,Light_rainsnow,17,73,90,Weekend,Sore
2012-04-28,Summer,2012,Apr,19,0,Saturday,Light_rainsnow,29,110,139,Weekend,Malam
2012-04-28,Summer,2012,Apr,20,0,Saturday,Misty,21,81,102,Weekend,Malam
2012-04-28,Summer,2012,Apr,21,0,Saturday,Light_rainsnow,12,72,84,Weekend,Malam
2012-04-28,Summer,2012,Apr,22,0,Saturday,Misty,17,66,83,Weekend,Malam
2012-04-28,Summer,2012,Apr,23,0,Saturday,Misty,5,37,42,Weekend,Malam
2012-04-29,Summer,2012,Apr,0,0,Sunday,Light_rainsnow,0,36,36,Weekend,Malam
2012-04-29,Summer,2012,Apr,1,0,Sunday,Misty,5,37,42,Weekend,Malam
2012-04-29,Summer,2012,Apr,2,0,Sunday,Misty,4,36,40,Weekend,Malam
2012-04-29,Summer,2012,Apr,3,0,Sunday,Misty,2,14,16,Weekend,Malam
2012-04-29,Summer,2012,Apr,4,0,Sunday,Misty,0,4,4,Weekend,Malam
2012-04-29,Summer,2012,Apr,5,0,Sunday,Clear,0,6,6,Weekend,Malam
2012-04-29,Summer,2012,Apr,6,0,Sunday,Clear,1,6,7,Weekend,Pagi
2012-04-29,Summer,2012,Apr,7,0,Sunday,Misty,7,20,27,Weekend,Pagi
2012-04-29,Summer,2012,Apr,8,0,Sunday,Clear,26,81,107,Weekend,Pagi
2012-04-29,Summer,2012,Apr,9,0,Sunday,Clear,52,133,185,Weekend,Pagi
2012-04-29,Summer,2012,Apr,10,0,Sunday,Clear,127,253,380,Weekend,Pagi
2012-04-29,Summer,2012,Apr,11,0,Sunday,Clear,128,283,411,Weekend,Pagi
2012-04-29,Summer,2012,Apr,12,0,Sunday,Clear,223,361,584,Weekend,Siang
2012-04-29,Summer,2012,Apr,13,0,Sunday,Clear,226,369,595,Weekend,Siang
2012-04-29,Summer,2012,Apr,14,0,Sunday,Clear,281,372,653,Weekend,Siang
2012-04-29,Summer,2012,Apr,15,0,Sunday,Clear,279,324,603,Weekend,Siang
2012-04-29,Summer,2012,Apr,16,0,Sunday,Clear,240,347,587,Weekend,Sore
2012-04-29,Summer,2012,Apr,17,0,Sunday,Clear,188,334,522,Weekend,Sore
2012-04-29,Summer,2012,Apr,18,0,Sunday,Clear,164,323,487,Weekend,Sore
2012-04-29,Summer,2012,Apr,19,0,Sunday,Clear,128,247,375,Weekend,Malam
2012-04-29,Summer,2012,Apr,20,0,Sunday,Clear,45,198,243,Weekend,Malam
2012-04-29,Summer,2012,Apr,21,0,Sunday,Clear,65,139,204,Weekend,Malam
2012-04-29,Summer,2012,Apr,22,0,Sunday,Clear,23,85,108,Weekend,Malam
2012-04-29,Summer,2012,Apr,23,0,Sunday,Clear,15,67,82,Weekend,Malam
2012-04-30,Summer,2012,Apr,0,0,Monday,Clear,12,36,48,Weekdays,Malam
2012-04-30,Summer,2012,Apr,1,0,Monday,Clear,9,15,24,Weekdays,Malam
2012-04-30,Summer,2012,Apr,2,0,Monday,Clear,3,5,8,Weekdays,Malam
2012-04-30,Summer,2012,Apr,3,0,Monday,Clear,0,4,4,Weekdays,Malam
2012-04-30,Summer,2012,Apr,4,0,Monday,Clear,0,2,2,Weekdays,Malam
2012-04-30,Summer,2012,Apr,5,0,Monday,Clear,1,19,20,Weekdays,Malam
2012-04-30,Summer,2012,Apr,6,0,Monday,Clear,2,121,123,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,7,0,Monday,Clear,6,343,349,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,8,0,Monday,Clear,17,579,596,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,9,0,Monday,Misty,29,239,268,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,10,0,Monday,Misty,41,116,157,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,11,0,Monday,Misty,52,111,163,Weekdays,Pagi
2012-04-30,Summer,2012,Apr,12,0,Monday,Misty,45,180,225,Weekdays,Siang
2012-04-30,Summer,2012,Apr,13,0,Monday,Misty,48,199,247,Weekdays,Siang
2012-04-30,Summer,2012,Apr,14,0,Monday,Misty,56,162,218,Weekdays,Siang
2012-04-30,Summer,2012,Apr,15,0,Monday,Misty,55,176,231,Weekdays,Siang
2012-04-30,Summer,2012,Apr,16,0,Monday,Clear,44,303,347,Weekdays,Sore
2012-04-30,Summer,2012,Apr,17,0,Monday,Clear,66,617,683,Weekdays,Sore
2012-04-30,Summer,2012,Apr,18,0,Monday,Misty,53,611,664,Weekdays,Sore
2012-04-30,Summer,2012,Apr,19,0,Monday,Misty,51,420,471,Weekdays,Malam
2012-04-30,Summer,2012,Apr,20,0,Monday,Misty,28,281,309,Weekdays,Malam
2012-04-30,Summer,2012,Apr,21,0,Monday,Misty,26,195,221,Weekdays,Malam
2012-04-30,Summer,2012,Apr,22,0,Monday,Misty,11,123,134,Weekdays,Malam
2012-04-30,Summer,2012,Apr,23,0,Monday,Misty,10,50,60,Weekdays,Malam
2012-05-01,Summer,2012,May,0,0,Tuesday,Misty,7,28,35,Weekdays,Malam
2012-05-01,Summer,2012,May,1,0,Tuesday,Misty,0,21,21,Weekdays,Malam
2012-05-01,Summer,2012,May,2,0,Tuesday,Misty,1,7,8,Weekdays,Malam
2012-05-01,Summer,2012,May,3,0,Tuesday,Misty,1,2,3,Weekdays,Malam
2012-05-01,Summer,2012,May,4,0,Tuesday,Misty,1,7,8,Weekdays,Malam
2012-05-01,Summer,2012,May,5,0,Tuesday,Misty,0,17,17,Weekdays,Malam
2012-05-01,Summer,2012,May,6,0,Tuesday,Light_rainsnow,2,24,26,Weekdays,Pagi
2012-05-01,Summer,2012,May,7,0,Tuesday,Misty,8,161,169,Weekdays,Pagi
2012-05-01,Summer,2012,May,8,0,Tuesday,Misty,19,538,557,Weekdays,Pagi
2012-05-01,Summer,2012,May,9,0,Tuesday,Misty,18,331,349,Weekdays,Pagi
2012-05-01,Summer,2012,May,10,0,Tuesday,Clear,30,144,174,Weekdays,Pagi
2012-05-01,Summer,2012,May,11,0,Tuesday,Misty,50,179,229,Weekdays,Pagi
2012-05-01,Summer,2012,May,12,0,Tuesday,Misty,41,228,269,Weekdays,Siang
2012-05-01,Summer,2012,May,13,0,Tuesday,Misty,41,208,249,Weekdays,Siang
2012-05-01,Summer,2012,May,14,0,Tuesday,Misty,37,167,204,Weekdays,Siang
2012-05-01,Summer,2012,May,15,0,Tuesday,Misty,48,186,234,Weekdays,Siang
2012-05-01,Summer,2012,May,16,0,Tuesday,Clear,41,313,354,Weekdays,Sore
2012-05-01,Summer,2012,May,17,0,Tuesday,Clear,65,616,681,Weekdays,Sore
2012-05-01,Summer,2012,May,18,0,Tuesday,Clear,81,662,743,Weekdays,Sore
2012-05-01,Summer,2012,May,19,0,Tuesday,Clear,58,429,487,Weekdays,Malam
2012-05-01,Summer,2012,May,20,0,Tuesday,Clear,36,299,335,Weekdays,Malam
2012-05-01,Summer,2012,May,21,0,Tuesday,Clear,31,251,282,Weekdays,Malam
2012-05-01,Summer,2012,May,22,0,Tuesday,Clear,21,190,211,Weekdays,Malam
2012-05-01,Summer,2012,May,23,0,Tuesday,Clear,16,79,95,Weekdays,Malam
2012-05-02,Summer,2012,May,0,0,Wednesday,Clear,4,43,47,Weekdays,Malam
2012-05-02,Summer,2012,May,1,0,Wednesday,Clear,8,7,15,Weekdays,Malam
2012-05-02,Summer,2012,May,2,0,Wednesday,Clear,7,9,16,Weekdays,Malam
2012-05-02,Summer,2012,May,3,0,Wednesday,Clear,0,6,6,Weekdays,Malam
2012-05-02,Summer,2012,May,4,0,Wednesday,Clear,2,2,4,Weekdays,Malam
2012-05-02,Summer,2012,May,5,0,Wednesday,Clear,2,31,33,Weekdays,Malam
2012-05-02,Summer,2012,May,6,0,Wednesday,Light_rainsnow,3,117,120,Weekdays,Pagi
2012-05-02,Summer,2012,May,7,0,Wednesday,Misty,14,344,358,Weekdays,Pagi
2012-05-02,Summer,2012,May,8,0,Wednesday,Misty,26,640,666,Weekdays,Pagi
2012-05-02,Summer,2012,May,9,0,Wednesday,Misty,26,289,315,Weekdays,Pagi
2012-05-02,Summer,2012,May,10,0,Wednesday,Misty,28,147,175,Weekdays,Pagi
2012-05-02,Summer,2012,May,11,0,Wednesday,Misty,39,145,184,Weekdays,Pagi
2012-05-02,Summer,2012,May,12,0,Wednesday,Misty,35,210,245,Weekdays,Siang
2012-05-02,Summer,2012,May,13,0,Wednesday,Misty,49,179,228,Weekdays,Siang
2012-05-02,Summer,2012,May,14,0,Wednesday,Clear,51,189,240,Weekdays,Siang
2012-05-02,Summer,2012,May,15,0,Wednesday,Clear,52,204,256,Weekdays,Siang
2012-05-02,Summer,2012,May,16,0,Wednesday,Clear,54,313,367,Weekdays,Sore
2012-05-02,Summer,2012,May,17,0,Wednesday,Clear,70,659,729,Weekdays,Sore
2012-05-02,Summer,2012,May,18,0,Wednesday,Clear,43,770,813,Weekdays,Sore
2012-05-02,Summer,2012,May,19,0,Wednesday,Clear,43,461,504,Weekdays,Malam
2012-05-02,Summer,2012,May,20,0,Wednesday,Clear,42,296,338,Weekdays,Malam
2012-05-02,Summer,2012,May,21,0,Wednesday,Clear,21,218,239,Weekdays,Malam
2012-05-02,Summer,2012,May,22,0,Wednesday,Clear,27,146,173,Weekdays,Malam
2012-05-02,Summer,2012,May,23,0,Wednesday,Misty,21,77,98,Weekdays,Malam
2012-05-03,Summer,2012,May,0,0,Thursday,Misty,15,75,90,Weekdays,Malam
2012-05-03,Summer,2012,May,1,0,Thursday,Misty,9,15,24,Weekdays,Malam
2012-05-03,Summer,2012,May,2,0,Thursday,Misty,4,13,17,Weekdays,Malam
2012-05-03,Summer,2012,May,3,0,Thursday,Misty,2,4,6,Weekdays,Malam
2012-05-03,Summer,2012,May,4,0,Thursday,Misty,0,2,2,Weekdays,Malam
2012-05-03,Summer,2012,May,5,0,Thursday,Misty,1,20,21,Weekdays,Malam
2012-05-03,Summer,2012,May,6,0,Thursday,Misty,8,128,136,Weekdays,Pagi
2012-05-03,Summer,2012,May,7,0,Thursday,Light_rainsnow,8,376,384,Weekdays,Pagi
2012-05-03,Summer,2012,May,8,0,Thursday,Light_rainsnow,19,608,627,Weekdays,Pagi
2012-05-03,Summer,2012,May,9,0,Thursday,Misty,25,279,304,Weekdays,Pagi
2012-05-03,Summer,2012,May,10,0,Thursday,Misty,36,132,168,Weekdays,Pagi
2012-05-03,Summer,2012,May,11,0,Thursday,Clear,34,167,201,Weekdays,Pagi
2012-05-03,Summer,2012,May,12,0,Thursday,Clear,64,237,301,Weekdays,Siang
2012-05-03,Summer,2012,May,13,0,Thursday,Clear,48,217,265,Weekdays,Siang
2012-05-03,Summer,2012,May,14,0,Thursday,Clear,33,171,204,Weekdays,Siang
2012-05-03,Summer,2012,May,15,0,Thursday,Clear,63,220,283,Weekdays,Siang
2012-05-03,Summer,2012,May,16,0,Thursday,Clear,45,325,370,Weekdays,Sore
2012-05-03,Summer,2012,May,17,0,Thursday,Clear,87,617,704,Weekdays,Sore
2012-05-03,Summer,2012,May,18,0,Thursday,Clear,64,642,706,Weekdays,Sore
2012-05-03,Summer,2012,May,19,0,Thursday,Clear,55,467,522,Weekdays,Malam
2012-05-03,Summer,2012,May,20,0,Thursday,Clear,52,368,420,Weekdays,Malam
2012-05-03,Summer,2012,May,21,0,Thursday,Clear,42,257,299,Weekdays,Malam
2012-05-03,Summer,2012,May,22,0,Thursday,Clear,29,217,246,Weekdays,Malam
2012-05-03,Summer,2012,May,23,0,Thursday,Clear,21,100,121,Weekdays,Malam
2012-05-04,Summer,2012,May,0,0,Friday,Clear,19,70,89,Weekdays,Malam
2012-05-04,Summer,2012,May,1,0,Friday,Clear,15,33,48,Weekdays,Malam
2012-05-04,Summer,2012,May,2,0,Friday,Clear,0,11,11,Weekdays,Malam
2012-05-04,Summer,2012,May,3,0,Friday,Clear,0,14,14,Weekdays,Malam
2012-05-04,Summer,2012,May,4,0,Friday,Clear,0,4,4,Weekdays,Malam
2012-05-04,Summer,2012,May,5,0,Friday,Clear,0,24,24,Weekdays,Malam
2012-05-04,Summer,2012,May,6,0,Friday,Clear,8,127,135,Weekdays,Pagi
2012-05-04,Summer,2012,May,7,0,Friday,Clear,9,347,356,Weekdays,Pagi
2012-05-04,Summer,2012,May,8,0,Friday,Clear,34,584,618,Weekdays,Pagi
2012-05-04,Summer,2012,May,9,0,Friday,Clear,32,262,294,Weekdays,Pagi
2012-05-04,Summer,2012,May,10,0,Friday,Misty,45,154,199,Weekdays,Pagi
2012-05-04,Summer,2012,May,11,0,Friday,Misty,77,181,258,Weekdays,Pagi
2012-05-04,Summer,2012,May,12,0,Friday,Light_rainsnow,46,125,171,Weekdays,Siang
2012-05-04,Summer,2012,May,13,0,Friday,Misty,71,207,278,Weekdays,Siang
2012-05-04,Summer,2012,May,14,0,Friday,Misty,83,159,242,Weekdays,Siang
2012-05-04,Summer,2012,May,15,0,Friday,Misty,103,240,343,Weekdays,Siang
2012-05-04,Summer,2012,May,16,0,Friday,Clear,82,358,440,Weekdays,Sore
2012-05-04,Summer,2012,May,17,0,Friday,Clear,96,547,643,Weekdays,Sore
2012-05-04,Summer,2012,May,18,0,Friday,Clear,77,564,641,Weekdays,Sore
2012-05-04,Summer,2012,May,19,0,Friday,Clear,64,388,452,Weekdays,Malam
2012-05-04,Summer,2012,May,20,0,Friday,Clear,58,255,313,Weekdays,Malam
2012-05-04,Summer,2012,May,21,0,Friday,Clear,49,186,235,Weekdays,Malam
2012-05-04,Summer,2012,May,22,0,Friday,Clear,50,182,232,Weekdays,Malam
2012-05-04,Summer,2012,May,23,0,Friday,Clear,51,205,256,Weekdays,Malam
2012-05-05,Summer,2012,May,0,0,Saturday,Clear,42,111,153,Weekend,Malam
2012-05-05,Summer,2012,May,1,0,Saturday,Clear,28,79,107,Weekend,Malam
2012-05-05,Summer,2012,May,2,0,Saturday,Clear,24,51,75,Weekend,Malam
2012-05-05,Summer,2012,May,3,0,Saturday,Clear,11,21,32,Weekend,Malam
2012-05-05,Summer,2012,May,4,0,Saturday,Clear,0,9,9,Weekend,Malam
2012-05-05,Summer,2012,May,5,0,Saturday,Clear,8,14,22,Weekend,Malam
2012-05-05,Summer,2012,May,6,0,Saturday,Misty,9,33,42,Weekend,Pagi
2012-05-05,Summer,2012,May,7,0,Saturday,Clear,8,79,87,Weekend,Pagi
2012-05-05,Summer,2012,May,8,0,Saturday,Clear,42,155,197,Weekend,Pagi
2012-05-05,Summer,2012,May,9,0,Saturday,Clear,61,223,284,Weekend,Pagi
2012-05-05,Summer,2012,May,10,0,Saturday,Clear,148,284,432,Weekend,Pagi
2012-05-05,Summer,2012,May,11,0,Saturday,Clear,221,354,575,Weekend,Pagi
2012-05-05,Summer,2012,May,12,0,Saturday,Clear,220,330,550,Weekend,Siang
2012-05-05,Summer,2012,May,13,0,Saturday,Clear,217,307,524,Weekend,Siang
2012-05-05,Summer,2012,May,14,0,Saturday,Light_rainsnow,187,241,428,Weekend,Siang
2012-05-05,Summer,2012,May,15,0,Saturday,Light_rainsnow,241,300,541,Weekend,Siang
2012-05-05,Summer,2012,May,16,0,Saturday,Misty,230,310,540,Weekend,Sore
2012-05-05,Summer,2012,May,17,0,Saturday,Misty,204,298,502,Weekend,Sore
2012-05-05,Summer,2012,May,18,0,Saturday,Misty,156,278,434,Weekend,Sore
2012-05-05,Summer,2012,May,19,0,Saturday,Misty,151,254,405,Weekend,Malam
2012-05-05,Summer,2012,May,20,0,Saturday,Clear,100,209,309,Weekend,Malam
2012-05-05,Summer,2012,May,21,0,Saturday,Misty,86,183,269,Weekend,Malam
2012-05-05,Summer,2012,May,22,0,Saturday,Misty,67,150,217,Weekend,Malam
2012-05-05,Summer,2012,May,23,0,Saturday,Misty,35,114,149,Weekend,Malam
2012-05-06,Summer,2012,May,0,0,Sunday,Misty,23,111,134,Weekend,Malam
2012-05-06,Summer,2012,May,1,0,Sunday,Misty,37,84,121,Weekend,Malam
2012-05-06,Summer,2012,May,2,0,Sunday,Misty,29,64,93,Weekend,Malam
2012-05-06,Summer,2012,May,3,0,Sunday,Misty,9,19,28,Weekend,Malam
2012-05-06,Summer,2012,May,4,0,Sunday,Light_rainsnow,9,7,16,Weekend,Malam
2012-05-06,Summer,2012,May,5,0,Sunday,Light_rainsnow,1,10,11,Weekend,Malam
2012-05-06,Summer,2012,May,6,0,Sunday,Light_rainsnow,3,14,17,Weekend,Pagi
2012-05-06,Summer,2012,May,7,0,Sunday,Light_rainsnow,5,31,36,Weekend,Pagi
2012-05-06,Summer,2012,May,8,0,Sunday,Misty,23,91,114,Weekend,Pagi
2012-05-06,Summer,2012,May,9,0,Sunday,Misty,63,128,191,Weekend,Pagi
2012-05-06,Summer,2012,May,10,0,Sunday,Misty,112,221,333,Weekend,Pagi
2012-05-06,Summer,2012,May,11,0,Sunday,Clear,144,270,414,Weekend,Pagi
2012-05-06,Summer,2012,May,12,0,Sunday,Misty,207,351,558,Weekend,Siang
2012-05-06,Summer,2012,May,13,0,Sunday,Misty,197,368,565,Weekend,Siang
2012-05-06,Summer,2012,May,14,0,Sunday,Misty,226,292,518,Weekend,Siang
2012-05-06,Summer,2012,May,15,0,Sunday,Misty,229,342,571,Weekend,Siang
2012-05-06,Summer,2012,May,16,0,Sunday,Misty,181,363,544,Weekend,Sore
2012-05-06,Summer,2012,May,17,0,Sunday,Misty,195,316,511,Weekend,Sore
2012-05-06,Summer,2012,May,18,0,Sunday,Misty,131,332,463,Weekend,Sore
2012-05-06,Summer,2012,May,19,0,Sunday,Misty,117,266,383,Weekend,Malam
2012-05-06,Summer,2012,May,20,0,Sunday,Clear,73,203,276,Weekend,Malam
2012-05-06,Summer,2012,May,21,0,Sunday,Clear,55,148,203,Weekend,Malam
2012-05-06,Summer,2012,May,22,0,Sunday,Clear,44,113,157,Weekend,Malam
2012-05-06,Summer,2012,May,23,0,Sunday,Clear,22,80,102,Weekend,Malam
2012-05-07,Summer,2012,May,0,0,Monday,Misty,13,21,34,Weekdays,Malam
2012-05-07,Summer,2012,May,1,0,Monday,Misty,1,8,9,Weekdays,Malam
2012-05-07,Summer,2012,May,2,0,Monday,Clear,1,5,6,Weekdays,Malam
2012-05-07,Summer,2012,May,3,0,Monday,Clear,2,3,5,Weekdays,Malam
2012-05-07,Summer,2012,May,4,0,Monday,Misty,0,2,2,Weekdays,Malam
2012-05-07,Summer,2012,May,5,0,Monday,Clear,2,21,23,Weekdays,Malam
2012-05-07,Summer,2012,May,6,0,Monday,Clear,8,134,142,Weekdays,Pagi
2012-05-07,Summer,2012,May,7,0,Monday,Misty,18,367,385,Weekdays,Pagi
2012-05-07,Summer,2012,May,8,0,Monday,Misty,31,608,639,Weekdays,Pagi
2012-05-07,Summer,2012,May,9,0,Monday,Misty,61,289,350,Weekdays,Pagi
2012-05-07,Summer,2012,May,10,0,Monday,Misty,62,128,190,Weekdays,Pagi
2012-05-07,Summer,2012,May,11,0,Monday,Misty,64,149,213,Weekdays,Pagi
2012-05-07,Summer,2012,May,12,0,Monday,Misty,74,189,263,Weekdays,Siang
2012-05-07,Summer,2012,May,13,0,Monday,Misty,75,197,272,Weekdays,Siang
2012-05-07,Summer,2012,May,14,0,Monday,Misty,59,180,239,Weekdays,Siang
2012-05-07,Summer,2012,May,15,0,Monday,Misty,76,186,262,Weekdays,Siang
2012-05-07,Summer,2012,May,16,0,Monday,Misty,68,320,388,Weekdays,Sore
2012-05-07,Summer,2012,May,17,0,Monday,Misty,102,667,769,Weekdays,Sore
2012-05-07,Summer,2012,May,18,0,Monday,Misty,78,602,680,Weekdays,Sore
2012-05-07,Summer,2012,May,19,0,Monday,Clear,83,463,546,Weekdays,Malam
2012-05-07,Summer,2012,May,20,0,Monday,Clear,46,277,323,Weekdays,Malam
2012-05-07,Summer,2012,May,21,0,Monday,Misty,37,210,247,Weekdays,Malam
2012-05-07,Summer,2012,May,22,0,Monday,Misty,26,147,173,Weekdays,Malam
2012-05-07,Summer,2012,May,23,0,Monday,Misty,21,92,113,Weekdays,Malam
2012-05-08,Summer,2012,May,0,0,Tuesday,Misty,10,28,38,Weekdays,Malam
2012-05-08,Summer,2012,May,1,0,Tuesday,Misty,6,3,9,Weekdays,Malam
2012-05-08,Summer,2012,May,2,0,Tuesday,Misty,9,7,16,Weekdays,Malam
2012-05-08,Summer,2012,May,3,0,Tuesday,Misty,2,4,6,Weekdays,Malam
2012-05-08,Summer,2012,May,4,0,Tuesday,Misty,0,5,5,Weekdays,Malam
2012-05-08,Summer,2012,May,5,0,Tuesday,Misty,0,20,20,Weekdays,Malam
2012-05-08,Summer,2012,May,6,0,Tuesday,Clear,7,158,165,Weekdays,Pagi
2012-05-08,Summer,2012,May,7,0,Tuesday,Clear,21,442,463,Weekdays,Pagi
2012-05-08,Summer,2012,May,8,0,Tuesday,Misty,36,605,641,Weekdays,Pagi
2012-05-08,Summer,2012,May,9,0,Tuesday,Misty,37,258,295,Weekdays,Pagi
2012-05-08,Summer,2012,May,10,0,Tuesday,Misty,46,111,157,Weekdays,Pagi
2012-05-08,Summer,2012,May,11,0,Tuesday,Misty,60,157,217,Weekdays,Pagi
2012-05-08,Summer,2012,May,12,0,Tuesday,Misty,60,203,263,Weekdays,Siang
2012-05-08,Summer,2012,May,13,0,Tuesday,Light_rainsnow,53,166,219,Weekdays,Siang
2012-05-08,Summer,2012,May,14,0,Tuesday,Light_rainsnow,8,63,71,Weekdays,Siang
2012-05-08,Summer,2012,May,15,0,Tuesday,Light_rainsnow,40,94,134,Weekdays,Siang
2012-05-08,Summer,2012,May,16,0,Tuesday,Light_rainsnow,54,335,389,Weekdays,Sore
2012-05-08,Summer,2012,May,17,0,Tuesday,Misty,77,640,717,Weekdays,Sore
2012-05-08,Summer,2012,May,18,0,Tuesday,Misty,69,641,710,Weekdays,Sore
